time,top_edge_sensor_1,top_edge_sensor_2,top_sensor_1,top_sensor_2,side_mid_sensor_1,side_mid_sensor_2,side_upper_sensor_1,side_upper_sensor_2
0.00016926,-2.54956E-09,7.78228E-10,-1.66196E-07,6.74135E-08,-2.6613E-11,-3.86853E-11,-1.25284E-09,3.58916E-10
0.000169296,-2.54302E-09,7.73471E-10,-1.66804E-07,6.74152E-08,-2.00718E-11,-4.71787E-11,-1.24946E-09,3.62039E-10
0.000169332,-2.53498E-09,7.69839E-10,-1.6741E-07,6.74197E-08,-1.38688E-11,-5.72865E-11,-1.24904E-09,3.64666E-10
0.000169368,-2.52631E-09,7.68296E-10,-1.68015E-07,6.7429E-08,-8.07575E-12,-6.88837E-11,-1.25105E-09,3.66457E-10
0.000169404,-2.51737E-09,7.69458E-10,-1.68621E-07,6.74447E-08,-2.36733E-12,-8.13374E-11,-1.25386E-09,3.67542E-10
0.00016944,-2.50788E-09,7.73755E-10,-1.69226E-07,6.7467E-08,3.78114E-12,-9.3548E-11,-1.25524E-09,3.68493E-10
0.000169476,-2.49704E-09,7.81685E-10,-1.69829E-07,6.74953E-08,1.08255E-11,-1.04163E-10,-1.253E-09,3.70179E-10
0.000169511,-2.4837E-09,7.94018E-10,-1.70428E-07,6.75283E-08,1.89264E-11,-1.11899E-10,-1.2456E-09,3.73561E-10
0.000169547,-2.46673E-09,8.11826E-10,-1.7102E-07,6.75645E-08,2.78564E-11,-1.15871E-10,-1.23249E-09,3.79484E-10
0.000169583,-2.44529E-09,8.36305E-10,-1.71604E-07,6.7603E-08,3.70699E-11,-1.1582E-10,-1.2141E-09,3.88529E-10
0.000169619,-2.41904E-09,8.6843E-10,-1.7218E-07,6.76436E-08,4.58979E-11,-1.12165E-10,-1.19154E-09,4.00965E-10
0.000169655,-2.38819E-09,9.08585E-10,-1.72747E-07,6.7687E-08,5.37753E-11,-1.05892E-10,-1.16609E-09,4.16778E-10
0.000169691,-2.3533E-09,9.56315E-10,-1.73306E-07,6.77342E-08,6.04025E-11,-9.83108E-11,-1.13886E-09,4.3576E-10
0.000169727,-2.31501E-09,1.0103E-09,-1.73859E-07,6.77864E-08,6.57768E-11,-9.07733E-11,-1.11053E-09,4.57591E-10
0.000169763,-2.27376E-09,1.06855E-09,-1.74405E-07,6.7844E-08,7.0095E-11,-8.44363E-11,-1.08138E-09,4.81893E-10
0.000169799,-2.2296E-09,1.12882E-09,-1.74945E-07,6.79071E-08,7.35892E-11,-8.01123E-11,-1.05152E-09,5.08231E-10
0.000169835,-2.18215E-09,1.18902E-09,-1.7548E-07,6.79749E-08,7.63876E-11,-7.82224E-11,-1.02106E-09,5.36081E-10
0.000169871,-2.13075E-09,1.2475E-09,-1.7601E-07,6.80464E-08,7.84758E-11,-7.88248E-11,-9.90243E-10,5.64813E-10
0.000169907,-2.07469E-09,1.30326E-09,-1.76535E-07,6.8121E-08,7.97838E-11,-8.1684E-11,-9.59377E-10,5.93714E-10
0.000169943,-2.01339E-09,1.35583E-09,-1.77054E-07,6.81981E-08,8.03529E-11,-8.63444E-11,-9.28615E-10,6.22062E-10
0.000169979,-1.9465E-09,1.40512E-09,-1.77568E-07,6.82782E-08,8.04911E-11,-9.2198E-11,-8.97717E-10,6.49233E-10
0.000170015,-1.87389E-09,1.45128E-09,-1.78076E-07,6.83618E-08,8.08205E-11,-9.85454E-11,-8.65929E-10,6.74807E-10
0.000170051,-1.79548E-09,1.49455E-09,-1.78577E-07,6.84501E-08,8.21603E-11,-1.04661E-10,-8.32087E-10,6.98632E-10
0.000170087,-1.71116E-09,1.53522E-09,-1.7907E-07,6.85438E-08,8.52656E-11,-1.09866E-10,-7.94929E-10,7.20803E-10
0.000170123,-1.62082E-09,1.57367E-09,-1.79557E-07,6.86432E-08,9.05081E-11,-1.13597E-10,-7.5353E-10,7.41585E-10
0.000170159,-1.52445E-09,1.61039E-09,-1.80037E-07,6.87484E-08,9.76304E-11,-1.15464E-10,-7.07677E-10,7.61286E-10
0.000170195,-1.42248E-09,1.64591E-09,-1.8051E-07,6.88588E-08,1.05683E-10,-1.15266E-10,-6.58021E-10,7.80133E-10
0.000170231,-1.31603E-09,1.68065E-09,-1.80979E-07,6.89738E-08,1.13194E-10,-1.12979E-10,-6.05945E-10,7.98187E-10
0.000170267,-1.20701E-09,1.71472E-09,-1.81443E-07,6.90927E-08,1.18533E-10,-1.08711E-10,-5.5317E-10,8.1532E-10
0.000170303,-1.09802E-09,1.74776E-09,-1.81904E-07,6.92147E-08,1.20354E-10,-1.02662E-10,-5.01248E-10,8.31249E-10
0.000170339,-9.91906E-10,1.77886E-09,-1.82363E-07,6.93393E-08,1.1796E-10,-9.51061E-11,-4.51147E-10,8.45612E-10
0.000170375,-8.91132E-10,1.8067E-09,-1.82818E-07,6.94661E-08,1.1148E-10,-8.63986E-11,-4.03061E-10,8.58044E-10
0.000170411,-7.97172E-10,1.82977E-09,-1.8327E-07,6.95948E-08,1.01803E-10,-7.69979E-11,-3.56527E-10,8.68248E-10
0.000170447,-7.10097E-10,1.84676E-09,-1.83717E-07,6.97258E-08,9.03032E-11,-6.74691E-11,-3.10775E-10,8.7603E-10
0.000170483,-6.28528E-10,1.85686E-09,-1.8416E-07,6.98597E-08,7.84888E-11,-5.84346E-11,-2.65163E-10,8.81312E-10
0.000170519,-5.49985E-10,1.85992E-09,-1.846E-07,6.99977E-08,6.76838E-11,-5.04624E-11,-2.19496E-10,8.84134E-10
0.000170555,-4.71533E-10,1.8565E-09,-1.85038E-07,7.01412E-08,5.88571E-11,-4.39138E-11,-1.74122E-10,8.84649E-10
0.000170591,-3.90534E-10,1.84757E-09,-1.85476E-07,7.02915E-08,5.26117E-11,-3.88033E-11,-1.29744E-10,8.83118E-10
0.000170627,-3.05259E-10,1.83424E-09,-1.85916E-07,7.04494E-08,4.92801E-11,-3.4735E-11,-8.70572E-11,8.79882E-10
0.000170663,-2.15198E-10,1.81736E-09,-1.86358E-07,7.06144E-08,4.9027E-11,-3.09622E-11,-4.63594E-11,8.75322E-10
0.000170699,-1.20999E-10,1.79731E-09,-1.86804E-07,7.07852E-08,5.18677E-11,-2.65723E-11,-7.31688E-12,8.69779E-10
0.000170735,-2.41036E-11,1.77388E-09,-1.87252E-07,7.09589E-08,5.75732E-11,-2.07473E-11,3.10167E-11,8.63458E-10
0.000170771,7.37631E-11,1.74641E-09,-1.87701E-07,7.11327E-08,6.55109E-11,-1.3014E-11,6.99237E-11,8.5633E-10
0.000170806,1.71052E-10,1.71394E-09,-1.88149E-07,7.13039E-08,7.45272E-11,-3.38986E-12,1.10597E-10,8.48075E-10
0.000170842,2.66669E-10,1.67559E-09,-1.88595E-07,7.1471E-08,8.29879E-11,7.6319E-12,1.53736E-10,8.38096E-10
0.000170878,3.60016E-10,1.63072E-09,-1.8904E-07,7.16343E-08,8.90345E-11,1.92583E-11,1.99312E-10,8.25598E-10
0.000170914,4.50864E-10,1.57911E-09,-1.89482E-07,7.17959E-08,9.10215E-11,3.06688E-11,2.46604E-10,8.09741E-10
0.00017095,5.39161E-10,1.52095E-09,-1.89924E-07,7.19591E-08,8.80073E-11,4.12813E-11,2.94458E-10,7.89798E-10
0.000170986,6.24909E-10,1.4568E-09,-1.90367E-07,7.21273E-08,8.01189E-11,5.09128E-11,3.41675E-10,7.65296E-10
0.000171022,7.08162E-10,1.38738E-09,-1.90812E-07,7.23036E-08,6.86363E-11,5.97763E-11,3.87357E-10,7.36084E-10
0.000171058,7.89138E-10,1.31345E-09,-1.91258E-07,7.24893E-08,5.57288E-11,6.83227E-11,4.31099E-10,7.02329E-10
0.000171094,8.68341E-10,1.23573E-09,-1.91707E-07,7.26841E-08,4.39012E-11,7.69957E-11,4.72966E-10,6.64453E-10
0.00017113,9.46593E-10,1.15477E-09,-1.92157E-07,7.2886E-08,3.53168E-11,8.60015E-11,5.13309E-10,6.23047E-10
0.000171166,1.02491E-09,1.07099E-09,-1.92609E-07,7.30917E-08,3.12156E-11,9.51826E-11,5.52518E-10,5.78795E-10
0.000171202,1.10424E-09,9.84667E-10,-1.93062E-07,7.32979E-08,3.16152E-11,1.04041E-10,5.90859E-10,5.32438E-10
0.000171238,1.18516E-09,8.95982E-10,-1.93515E-07,7.35018E-08,3.53846E-11,1.11893E-10,6.28433E-10,4.84756E-10
0.000171274,1.26763E-09,8.05062E-10,-1.93971E-07,7.37015E-08,4.06531E-11,1.18093E-10,6.65301E-10,4.36564E-10
0.00017131,1.35103E-09,7.12027E-10,-1.94428E-07,7.38964E-08,4.54035E-11,1.22227E-10,7.01655E-10,3.88667E-10
0.000171346,1.43437E-09,6.1704E-10,-1.94889E-07,7.4087E-08,4.80513E-11,1.24226E-10,7.37954E-10,3.41794E-10
0.000171382,1.51664E-09,5.20364E-10,-1.95353E-07,7.42748E-08,4.78322E-11,1.2435E-10,7.74919E-10,2.9649E-10
0.000171418,1.59725E-09,4.22426E-10,-1.9582E-07,7.44615E-08,4.49042E-11,1.2308E-10,8.13355E-10,2.5303E-10
0.000171454,1.67621E-09,3.23875E-10,-1.9629E-07,7.4649E-08,4.01774E-11,1.20981E-10,8.53855E-10,2.11374E-10
0.00017149,1.7541E-09,2.2562E-10,-1.96761E-07,7.48391E-08,3.49679E-11,1.18573E-10,8.96503E-10,1.71216E-10
0.000171526,1.83178E-09,1.28824E-10,-1.97233E-07,7.50331E-08,3.06127E-11,1.16276E-10,9.40702E-10,1.32105E-10
0.000171562,1.90997E-09,3.484E-11,-1.97704E-07,7.52318E-08,2.81603E-11,1.14414E-10,9.8522E-10,9.36235E-11
0.000171598,1.98881E-09,-5.49086E-11,-1.98175E-07,7.54352E-08,2.81949E-11,1.13255E-10,1.02846E-09,5.55511E-11
0.000171634,2.06772E-09,-1.39099E-10,-1.98644E-07,7.5643E-08,3.07921E-11,1.13046E-10,1.0689E-09,1.79563E-11
0.00017167,2.1455E-09,-2.16685E-10,-1.99112E-07,7.5854E-08,3.55604E-11,1.14012E-10,1.1055E-09,-1.88165E-11
0.000171706,2.22066E-09,-2.87043E-10,-1.99579E-07,7.60671E-08,4.17216E-11,1.16327E-10,1.13801E-09,-5.42612E-11
0.000171742,2.29189E-09,-3.50035E-10,-2.00045E-07,7.62806E-08,4.82091E-11,1.20068E-10,1.16703E-09,-8.7876E-11
0.000171778,2.35837E-09,-4.05978E-10,-2.00511E-07,7.64933E-08,5.37941E-11,1.25191E-10,1.19379E-09,-1.19309E-10
0.000171814,2.41996E-09,-4.55513E-10,-2.00977E-07,7.67044E-08,5.72641E-11,1.31546E-10,1.21975E-09,-1.48416E-10
0.00017185,2.47699E-09,-4.9943E-10,-2.01442E-07,7.69136E-08,5.76584E-11,1.38922E-10,1.24619E-09,-1.75209E-10
0.000171886,2.53E-09,-5.38484E-10,-2.01906E-07,7.71209E-08,5.45254E-11,1.47097E-10,1.27384E-09,-1.99707E-10
0.000171922,2.57943E-09,-5.7328E-10,-2.02367E-07,7.73266E-08,4.81241E-11,1.55851E-10,1.30277E-09,-2.21766E-10
0.000171958,2.62547E-09,-6.04241E-10,-2.02824E-07,7.7531E-08,3.94756E-11,1.64927E-10,1.33244E-09,-2.40979E-10
0.000171994,2.66814E-09,-6.3167E-10,-2.03274E-07,7.77339E-08,3.02043E-11,1.73959E-10,1.362E-09,-2.56704E-10
0.00017203,2.70765E-09,-6.55859E-10,-2.03716E-07,7.79353E-08,2.21725E-11,1.82423E-10,1.39052E-09,-2.68235E-10
0.000172066,2.74472E-09,-6.77186E-10,-2.0415E-07,7.81349E-08,1.70002E-11,1.89641E-10,1.41724E-09,-2.75077E-10
0.000172101,2.7807E-09,-6.96137E-10,-2.04574E-07,7.83323E-08,1.56159E-11,1.94913E-10,1.44171E-09,-2.77211E-10
0.000172137,2.81747E-09,-7.13236E-10,-2.04989E-07,7.8528E-08,1.79925E-11,1.97717E-10,1.46373E-09,-2.75254E-10
0.000172173,2.85688E-09,-7.28879E-10,-2.05396E-07,7.87225E-08,2.31668E-11,1.97949E-10,1.48328E-09,-2.70423E-10
0.000172209,2.90012E-09,-7.43151E-10,-2.05796E-07,7.8917E-08,2.95419E-11,1.96076E-10,1.50041E-09,-2.64305E-10
0.000172245,2.9471E-09,-7.55685E-10,-2.06188E-07,7.91125E-08,3.53712E-11,1.93135E-10,1.51524E-09,-2.58487E-10
0.000172281,2.99626E-09,-7.65666E-10,-2.06574E-07,7.93099E-08,3.92555E-11,1.90522E-10,1.52799E-09,-2.54183E-10
0.000172317,3.04481E-09,-7.71974E-10,-2.06953E-07,7.95091E-08,4.04891E-11,1.89644E-10,1.53913E-09,-2.5196E-10
0.000172353,3.08954E-09,-7.73481E-10,-2.07322E-07,7.97095E-08,3.91478E-11,1.91514E-10,1.54937E-09,-2.51666E-10
0.000172389,3.12773E-09,-7.69387E-10,-2.07681E-07,7.99094E-08,3.59176E-11,1.96452E-10,1.5597E-09,-2.5258E-10
0.000172425,3.15802E-09,-7.59508E-10,-2.08027E-07,8.01071E-08,3.17568E-11,2.03992E-10,1.57117E-09,-2.53698E-10
0.000172461,3.18079E-09,-7.44408E-10,-2.08359E-07,8.03007E-08,2.75354E-11,2.13048E-10,1.58464E-09,-2.54068E-10
0.000172497,3.19802E-09,-7.25333E-10,-2.08677E-07,8.04894E-08,2.379E-11,2.22262E-10,1.60054E-09,-2.53043E-10
0.000172533,3.2125E-09,-7.03972E-10,-2.08979E-07,8.06732E-08,2.06684E-11,2.30429E-10,1.61864E-09,-2.50367E-10
0.000172569,3.22699E-09,-6.82128E-10,-2.09267E-07,8.08534E-08,1.80499E-11,2.36815E-10,1.63806E-09,-2.46118E-10
0.000172605,3.24329E-09,-6.61407E-10,-2.0954E-07,8.1032E-08,1.57584E-11,2.41283E-10,1.65747E-09,-2.40538E-10
0.000172641,3.26191E-09,-6.43036E-10,-2.098E-07,8.12113E-08,1.37532E-11,2.4417E-10,1.67536E-09,-2.33869E-10
0.000172677,3.28207E-09,-6.27826E-10,-2.10045E-07,8.13934E-08,1.22077E-11,2.46009E-10,1.69044E-09,-2.26288E-10
0.000172713,3.30229E-09,-6.16273E-10,-2.10278E-07,8.15794E-08,1.1446E-11,2.47206E-10,1.70187E-09,-2.1796E-10
0.000172749,3.32104E-09,-6.08704E-10,-2.10497E-07,8.17692E-08,1.1778E-11,2.47833E-10,1.70942E-09,-2.09186E-10
0.000172785,3.33722E-09,-6.05375E-10,-2.10702E-07,8.19616E-08,1.33138E-11,2.4761E-10,1.71332E-09,-2.00562E-10
0.000172821,3.3504E-09,-6.06478E-10,-2.10895E-07,8.21543E-08,1.58479E-11,2.46086E-10,1.71405E-09,-1.93031E-10
0.000172857,3.3605E-09,-6.12034E-10,-2.11075E-07,8.23447E-08,1.88624E-11,2.42916E-10,1.71208E-09,-1.87782E-10
0.000172893,3.36734E-09,-6.21768E-10,-2.11243E-07,8.25304E-08,2.16444E-11,2.38113E-10,1.70764E-09,-1.8599E-10
0.000172929,3.37026E-09,-6.35035E-10,-2.11401E-07,8.27099E-08,2.3468E-11,2.32144E-10,1.70072E-09,-1.88505E-10
0.000172965,3.36793E-09,-6.50893E-10,-2.11548E-07,8.2883E-08,2.37672E-11,2.25836E-10,1.69118E-09,-1.95595E-10
0.000173001,3.35872E-09,-6.68344E-10,-2.11686E-07,8.30508E-08,2.22433E-11,2.20109E-10,1.67895E-09,-2.06879E-10
0.000173037,3.34123E-09,-6.86676E-10,-2.11814E-07,8.32156E-08,1.88876E-11,2.15665E-10,1.66424E-09,-2.21472E-10
0.000173073,3.31496E-09,-7.05798E-10,-2.11932E-07,8.33806E-08,1.39357E-11,2.12751E-10,1.64763E-09,-2.38326E-10
0.000173109,3.28075E-09,-7.26425E-10,-2.1204E-07,8.35491E-08,7.79326E-12,2.11095E-10,1.62998E-09,-2.56614E-10
0.000173145,3.24064E-09,-7.50014E-10,-2.12136E-07,8.37236E-08,9.66239E-13,2.10017E-10,1.61217E-09,-2.76023E-10
0.000173181,3.19732E-09,-7.78442E-10,-2.12219E-07,8.39055E-08,-5.99085E-12,2.08681E-10,1.59485E-09,-2.96833E-10
0.000173217,3.15326E-09,-8.13517E-10,-2.12289E-07,8.40948E-08,-1.25212E-11,2.06346E-10,1.57817E-09,-3.19759E-10
0.000173253,3.10988E-09,-8.56466E-10,-2.12345E-07,8.42899E-08,-1.81253E-11,2.02545E-10,1.56167E-09,-3.45619E-10
0.000173289,3.06712E-09,-9.07592E-10,-2.12387E-07,8.44883E-08,-2.24416E-11,1.97114E-10,1.54443E-09,-3.74974E-10
0.000173325,3.02356E-09,-9.66201E-10,-2.12416E-07,8.46871E-08,-2.53305E-11,1.90104E-10,1.5253E-09,-4.07879E-10
0.000173361,2.97709E-09,-1.03084E-09,-2.12434E-07,8.48837E-08,-2.6923E-11,1.81626E-10,1.50322E-09,-4.43858E-10
0.000173397,2.9258E-09,-1.09971E-09,-2.12445E-07,8.50767E-08,-2.75947E-11,1.71745E-10,1.47752E-09,-4.8208E-10
0.000173432,2.86877E-09,-1.17118E-09,-2.1245E-07,8.52657E-08,-2.78499E-11,1.60455E-10,1.44807E-09,-5.21672E-10
0.000173468,2.80642E-09,-1.24412E-09,-2.12452E-07,8.54518E-08,-2.81446E-11,1.47766E-10,1.41516E-09,-5.62016E-10
0.000173504,2.74026E-09,-1.31801E-09,-2.12453E-07,8.56371E-08,-2.87105E-11,1.33827E-10,1.37943E-09,-6.02894E-10
0.00017354,2.67221E-09,-1.39284E-09,-2.12451E-07,8.58235E-08,-2.94581E-11,1.19034E-10,1.34157E-09,-6.44444E-10
0.000173576,2.60373E-09,-1.46879E-09,-2.12445E-07,8.60128E-08,-3.00102E-11,1.04025E-10,1.30214E-09,-6.86946E-10
0.000173612,2.53518E-09,-1.54604E-09,-2.12432E-07,8.6206E-08,-2.98675E-11,8.95616E-11,1.26152E-09,-7.30551E-10
0.000173648,2.46569E-09,-1.62456E-09,-2.1241E-07,8.6403E-08,-2.86463E-11,7.6329E-11,1.21992E-09,-7.75109E-10
0.000173684,2.3935E-09,-1.70416E-09,-2.12377E-07,8.66033E-08,-2.62937E-11,6.47359E-11,1.17751E-09,-8.20165E-10
0.00017372,2.31676E-09,-1.78473E-09,-2.12332E-07,8.68057E-08,-2.31871E-11,5.47987E-11,1.1346E-09,-8.65154E-10
0.000173756,2.23427E-09,-1.86637E-09,-2.12276E-07,8.70094E-08,-2.00691E-11,4.61663E-11,1.09162E-09,-9.097E-10
0.000173792,2.14608E-09,-1.94956E-09,-2.12211E-07,8.72142E-08,-1.78381E-11,3.82748E-11,1.04911E-09,-9.53878E-10
0.000173828,2.05346E-09,-2.03498E-09,-2.12141E-07,8.74202E-08,-1.72755E-11,3.05729E-11,1.00757E-09,-9.98287E-10
0.000173864,1.95854E-09,-2.12327E-09,-2.12066E-07,8.76279E-08,-1.8817E-11,2.2725E-11,9.67201E-10,-1.0439E-09
0.0001739,1.86356E-09,-2.21464E-09,-2.1199E-07,8.78379E-08,-2.24547E-11,1.47158E-11,9.27818E-10,-1.09169E-09
0.000173936,1.77028E-09,-2.30864E-09,-2.11911E-07,8.80505E-08,-2.77982E-11,6.8196E-12,8.8879E-10,-1.14223E-09
0.000173972,1.67954E-09,-2.40404E-09,-2.11831E-07,8.82652E-08,-3.42533E-11,-5.40699E-13,8.49186E-10,-1.19535E-09
0.000174008,1.59134E-09,-2.49908E-09,-2.11747E-07,8.84809E-08,-4.1229E-11,-6.98051E-12,8.08029E-10,-1.25011E-09
0.000174044,1.50519E-09,-2.59188E-09,-2.11657E-07,8.86961E-08,-4.82776E-11,-1.23091E-11,7.64592E-10,-1.30498E-09
0.00017408,1.42055E-09,-2.68096E-09,-2.11562E-07,8.89092E-08,-5.51154E-11,-1.65991E-11,7.18631E-10,-1.35831E-09
0.000174116,1.33719E-09,-2.7656E-09,-2.11462E-07,8.91187E-08,-6.15344E-11,-2.01583E-11,6.70474E-10,-1.40876E-09
0.000174152,1.25526E-09,-2.84601E-09,-2.11355E-07,8.93238E-08,-6.72762E-11,-2.34327E-11,6.20944E-10,-1.45561E-09
0.000174188,1.17504E-09,-2.92316E-09,-2.11244E-07,8.95245E-08,-7.19557E-11,-2.68905E-11,5.71149E-10,-1.49889E-09
0.000174224,1.09658E-09,-2.99836E-09,-2.11128E-07,8.97214E-08,-7.50979E-11,-3.09321E-11,5.22209E-10,-1.53913E-09
0.00017426,1.01945E-09,-3.07285E-09,-2.11011E-07,8.99158E-08,-7.62876E-11,-3.5843E-11,4.75028E-10,-1.57703E-09
0.000174296,9.42707E-10,-3.14742E-09,-2.10892E-07,9.01091E-08,-7.53637E-11,-4.17797E-11,4.30163E-10,-1.61318E-09
0.000174332,8.65218E-10,-3.22219E-09,-2.10774E-07,9.03029E-08,-7.25572E-11,-4.87643E-11,3.87827E-10,-1.64787E-09
0.000174368,7.8615E-10,-3.29675E-09,-2.10658E-07,9.04981E-08,-6.84865E-11,-5.66665E-11,3.47986E-10,-1.68109E-09
0.000174404,7.05443E-10,-3.37033E-09,-2.10547E-07,9.06954E-08,-6.3987E-11,-6.51766E-11,3.10492E-10,-1.71284E-09
0.00017444,6.24009E-10,-3.44215E-09,-2.10442E-07,9.08945E-08,-5.98355E-11,-7.37955E-11,2.75192E-10,-1.74332E-09
0.000174476,5.43546E-10,-3.51151E-09,-2.10342E-07,9.10942E-08,-5.64834E-11,-8.18728E-11,2.41956E-10,-1.77314E-09
0.000174512,4.66016E-10,-3.57791E-09,-2.10247E-07,9.12929E-08,-5.39241E-11,-8.87146E-11,2.10636E-10,-1.80322E-09
0.000174548,3.9298E-10,-3.64094E-09,-2.10155E-07,9.14883E-08,-5.17584E-11,-9.37453E-11,1.80988E-10,-1.83451E-09
0.000174584,3.25075E-10,-3.7002E-09,-2.10062E-07,9.16783E-08,-4.94346E-11,-9.66776E-11,1.52616E-10,-1.86767E-09
0.00017462,2.61841E-10,-3.75523E-09,-2.09967E-07,9.18611E-08,-4.65522E-11,-9.76253E-11,1.24988E-10,-1.90265E-09
0.000174656,2.01981E-10,-3.80561E-09,-2.09867E-07,9.20357E-08,-4.30811E-11,-9.7105E-11,9.7544E-11,-1.93865E-09
0.000174692,1.43937E-10,-3.85115E-09,-2.09763E-07,9.22022E-08,-3.93815E-11,-9.59103E-11,6.98766E-11,-1.97422E-09
0.000174727,8.65511E-11,-3.89212E-09,-2.09654E-07,9.23617E-08,-3.60036E-11,-9.48935E-11,4.19074E-11,-2.00766E-09
0.000174763,2.95484E-11,-3.9293E-09,-2.09543E-07,9.25158E-08,-3.33509E-11,-9.4729E-11,1.39992E-11,-2.03754E-09
0.000174799,-2.63497E-11,-3.96394E-09,-2.09432E-07,9.26664E-08,-3.13724E-11,-9.57438E-11,-1.30628E-11,-2.06308E-09
0.000174835,-7.96853E-11,-3.99747E-09,-2.09322E-07,9.2815E-08,-2.9446E-11,-9.78761E-11,-3.82327E-11,-2.08428E-09
0.000174871,-1.28774E-10,-4.03111E-09,-2.09213E-07,9.29621E-08,-2.65427E-11,-1.00772E-10,-6.04716E-11,-2.10184E-09
0.000174907,-1.72237E-10,-4.06552E-09,-2.09107E-07,9.31075E-08,-2.16341E-11,-1.03972E-10,-7.90382E-11,-2.11673E-09
0.000174943,-2.09352E-10,-4.1006E-09,-2.09001E-07,9.32501E-08,-1.41887E-11,-1.07104E-10,-9.371E-11,-2.1298E-09
0.000174979,-2.40111E-10,-4.13562E-09,-2.08895E-07,9.33882E-08,-4.5408E-12,-1.1E-10,-1.0486E-10,-2.14146E-09
0.000175015,-2.65031E-10,-4.16944E-09,-2.08788E-07,9.35204E-08,6.04477E-12,-1.12677E-10,-1.1336E-10,-2.15161E-09
0.000175051,-2.84846E-10,-4.20091E-09,-2.08681E-07,9.3646E-08,1.56802E-11,-1.15216E-10,-1.20352E-10,-2.15988E-09
0.000175087,-3.00268E-10,-4.2292E-09,-2.08574E-07,9.37646E-08,2.2445E-11,-1.17577E-10,-1.26947E-10,-2.16591E-09
0.000175123,-3.11915E-10,-4.25394E-09,-2.08467E-07,9.3877E-08,2.50491E-11,-1.19463E-10,-1.33961E-10,-2.16972E-09
0.000175159,-3.20421E-10,-4.27513E-09,-2.08358E-07,9.39844E-08,2.33154E-11,-1.20302E-10,-1.41757E-10,-2.17191E-09
0.000175195,-3.26632E-10,-4.29289E-09,-2.08248E-07,9.40878E-08,1.82889E-11,-1.19368E-10,-1.50232E-10,-2.17351E-09
0.000175231,-3.31722E-10,-4.30721E-09,-2.08133E-07,9.41882E-08,1.19202E-11,-1.16014E-10,-1.58922E-10,-2.17569E-09
0.000175267,-3.37124E-10,-4.31783E-09,-2.08012E-07,9.42859E-08,6.43331E-12,-1.09921E-10,-1.67198E-10,-2.17938E-09
0.000175303,-3.44248E-10,-4.32427E-09,-2.07884E-07,9.43807E-08,3.61168E-12,-1.01269E-10,-1.7445E-10,-2.18492E-09
0.000175339,-3.54095E-10,-4.32618E-09,-2.07748E-07,9.44722E-08,4.2616E-12,-9.07565E-11,-1.8023E-10,-2.19199E-09
0.000175375,-3.66914E-10,-4.32367E-09,-2.07607E-07,9.45597E-08,8.04133E-12,-7.94597E-11,-1.84312E-10,-2.19972E-09
0.000175411,-3.82095E-10,-4.31771E-09,-2.07463E-07,9.46428E-08,1.36987E-11,-6.85818E-11,-1.86683E-10,-2.20709E-09
0.000175447,-3.98349E-10,-4.31009E-09,-2.07319E-07,9.47218E-08,1.96049E-11,-5.91802E-11,-1.87503E-10,-2.2132E-09
0.000175483,-4.14131E-10,-4.30329E-09,-2.07178E-07,9.47974E-08,2.43694E-11,-5.19671E-11,-1.87065E-10,-2.21761E-09
0.000175519,-4.28158E-10,-4.29985E-09,-2.07041E-07,9.48706E-08,2.73045E-11,-4.72374E-11,-1.85786E-10,-2.22032E-09
0.000175555,-4.3979E-10,-4.30177E-09,-2.06908E-07,9.49428E-08,2.85862E-11,-4.49244E-11,-1.84224E-10,-2.22162E-09
0.000175591,-4.49148E-10,-4.30995E-09,-2.06777E-07,9.50148E-08,2.9086E-11,-4.47339E-11,-1.83085E-10,-2.22185E-09
0.000175627,-4.56919E-10,-4.32392E-09,-2.06647E-07,9.50875E-08,2.99711E-11,-4.62836E-11,-1.8319E-10,-2.22118E-09
0.000175663,-4.63962E-10,-4.34197E-09,-2.06514E-07,9.51605E-08,3.22482E-11,-4.9183E-11,-1.85361E-10,-2.2195E-09
0.000175699,-4.7089E-10,-4.36167E-09,-2.06377E-07,9.52334E-08,3.64195E-11,-5.30319E-11,-1.90228E-10,-2.21665E-09
0.000175735,-4.7783E-10,-4.38046E-09,-2.06234E-07,9.53048E-08,4.23529E-11,-5.73574E-11,-1.98011E-10,-2.21258E-09
0.000175771,-4.8445E-10,-4.39639E-09,-2.06085E-07,9.53734E-08,4.93738E-11,-6.15469E-11,-2.08343E-10,-2.2077E-09
0.000175807,-4.90229E-10,-4.40845E-09,-2.05929E-07,9.54383E-08,5.65021E-11,-6.48361E-11,-2.20212E-10,-2.20295E-09
0.000175843,-4.94821E-10,-4.41668E-09,-2.05769E-07,9.54991E-08,6.27262E-11,-6.63926E-11,-2.32081E-10,-2.19966E-09
0.000175879,-4.98337E-10,-4.42186E-09,-2.05605E-07,9.55564E-08,6.72233E-11,-6.54862E-11,-2.42185E-10,-2.19923E-09
0.000175915,-5.01383E-10,-4.4251E-09,-2.05439E-07,9.56119E-08,6.9485E-11,-6.17005E-11,-2.48932E-10,-2.20265E-09
0.000175951,-5.04851E-10,-4.4274E-09,-2.05275E-07,9.56677E-08,6.93586E-11,-5.51105E-11,-2.51316E-10,-2.21013E-09
0.000175987,-5.09546E-10,-4.42938E-09,-2.05114E-07,9.57263E-08,6.70436E-11,-4.63558E-11,-2.49198E-10,-2.22094E-09
